,title,price,link
20,"Zebronics Zeb-Power Wired USB Mouse, 3-Button, 1200 DPI Optical Sensor, Plug & Play, for Windows/Mac",139,https://amazon.in/Zebronics-Zeb-Power-Wired-Mouse-Black/dp/B07L9FW9GF/ref=sr_1_119?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.rQxmFxMcSFPWnejFc8SWejJ42vZGG2FwrplDRbnnn7FRSCv3XuJ6zTlzIDIqgXk09upG9Ot8TUr-0HaSe_Knh5CI2dMMEqlusu01bCXz4DTwBE_pUDKnYYlbTciSVfIKY6J23A6EuDthanI3YcHMPONjLhDgkGumMrbG8LwbV4nDkyPDkehy8BlZUggFV7oSLgPfxrrwRTRNEFuw0qMlVm-3xRTDyLp43UkPjZxjeqo.JtE6fkK7lIAAnw3toUqzh4BN7SyG_lGe0M28W1778dI&dib_tag=se&keywords=laptop&qid=1751351300&sprefix=lapto%2Caps%2C654&sr=8-119
21,"MSI Thin 15, Intel 12th Gen. i5-12450H, 40CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/MSO 2021/NVIDIA GeForce RTX 2050, GDDR6 4GB/Cosmos Gray/1.86Kg) B12UCX-2471IN","52,990",https://amazon.in/MSI-i5-12450H-Windows-GeForce-B12UCX-2471IN/dp/B0DJP652DT/ref=sr_1_120?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.rQxmFxMcSFPWnejFc8SWejJ42vZGG2FwrplDRbnnn7FRSCv3XuJ6zTlzIDIqgXk09upG9Ot8TUr-0HaSe_Knh5CI2dMMEqlusu01bCXz4DTwBE_pUDKnYYlbTciSVfIKY6J23A6EuDthanI3YcHMPONjLhDgkGumMrbG8LwbV4nDkyPDkehy8BlZUggFV7oSLgPfxrrwRTRNEFuw0qMlVm-3xRTDyLp43UkPjZxjeqo.JtE6fkK7lIAAnw3toUqzh4BN7SyG_lGe0M28W1778dI&dib_tag=se&keywords=laptop&qid=1751351300&sprefix=lapto%2Caps%2C654&sr=8-120
22,"Lenovo Tab Plus with Octa JBL Hi-Fi Speakers| 8 GB RAM, 128 GB ROM| 11.5 Inch, 2K, 90 Hz Refresh| Wi-Fi Tablet| Android 14| 45 W Fast Charger| Built-in Kickstand| Color: Luna Grey","18,998",https://amazon.in/Lenovo-Speakers-Refresh-Android-Kickstand/dp/B0D6G4CVZ7/ref=sr_1_121?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.rQxmFxMcSFPWnejFc8SWejJ42vZGG2FwrplDRbnnn7FRSCv3XuJ6zTlzIDIqgXk09upG9Ot8TUr-0HaSe_Knh5CI2dMMEqlusu01bCXz4DTwBE_pUDKnYYlbTciSVfIKY6J23A6EuDthanI3YcHMPONjLhDgkGumMrbG8LwbV4nDkyPDkehy8BlZUggFV7oSLgPfxrrwRTRNEFuw0qMlVm-3xRTDyLp43UkPjZxjeqo.JtE6fkK7lIAAnw3toUqzh4BN7SyG_lGe0M28W1778dI&dib_tag=se&keywords=laptop&qid=1751351300&sprefix=lapto%2Caps%2C654&sr=8-121
23,"Dell 15, Intel Core i3-1305U, 13th Gen, 8GB DDR4, 512GB SSD, FHD, 15.6""/39.62cm, 120Hz, Windows 11, MS Office 21, Titan Grey, 1.69KG, 250 nits Display, McAfee 15 Month, Thin & Light Laptop","34,990",https://amazon.in/Dell-i3-1305U-39-62cm-Windows-Display/dp/B0D82XJMG1/ref=sr_1_122?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.rQxmFxMcSFPWnejFc8SWejJ42vZGG2FwrplDRbnnn7FRSCv3XuJ6zTlzIDIqgXk09upG9Ot8TUr-0HaSe_Knh5CI2dMMEqlusu01bCXz4DTwBE_pUDKnYYlbTciSVfIKY6J23A6EuDthanI3YcHMPONjLhDgkGumMrbG8LwbV4nDkyPDkehy8BlZUggFV7oSLgPfxrrwRTRNEFuw0qMlVm-3xRTDyLp43UkPjZxjeqo.JtE6fkK7lIAAnw3toUqzh4BN7SyG_lGe0M28W1778dI&dib_tag=se&keywords=laptop&qid=1751351300&sprefix=lapto%2Caps%2C654&sr=8-122
24,"Dyazo 6 Angles Adjustable Aluminum Ergonomic Foldable Portable Tabletop Laptop/Desktop Riser Stand Holder Compatible for MacBook, HP, Dell, Lenovo & All Other Notebook (Silver)",379,https://amazon.in/Dyazo-Computer-Adjustable-Ergonomic-Compatible/dp/B08LHTJTBB/ref=sr_1_29?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9._s4_oEL-TrwUXW_PdXesXTe_BBbew7jC8C9tAl_9FYwcwJfWZI2O_mHkZrYrIy9iz5sCbF2eeO3cJ471xmElP7T9P_s6Nkb2PM6qn-qSkrTNN42hJmoKUk_sURxsWnmjmyVlfZ8O6gJBzEbKRA5rdJ40SAw-JqksHBoIp2ZnzKPc0l_W0Wrb8zGExfG14k_Qz64xRxDY_ebjVn84jSaBzhzTACWCGtgMDyGHzX8zq5k.KyE35HuNDyvdzG7goZPUpAUSumPiA7yZAjzfdKQTvz4&dib_tag=se&keywords=laptop&qid=1751351257&sprefix=lapto%2Caps%2C654&sr=8-29
25,"Lenovo Smartchoice LOQ AMD Ryzen 5 7235HS | NVIDIA RTX 3050 6GB (24GB RAM/512GB SSD/15.6"" (39.6cm)/Windows 11/Office Home 2024/100% sRGB/3 Mon. Game Pass/Grey/2.4Kg), 83JC00EFIN Gaming Laptop","67,490",https://amazon.in/sspa/click?ie=UTF8&spc=MTo1MzY5MDg0OTg2NzA4Nzc1OjE3NTEzNTEzMDA6c3BfbXRmOjMwMDUyNTE2MTc2MzUzMjo6MDo6&url=%2FLenovo-Smartchoice-7235HS-Windows-83JC00EFIN%2Fdp%2FB0DPQG53ZR%2Fref%3Dsr_1_123_sspa%3Fcrid%3D1XZZB0IRDY8XV%26dib%3DeyJ2IjoiMSJ9.rQxmFxMcSFPWnejFc8SWejJ42vZGG2FwrplDRbnnn7FRSCv3XuJ6zTlzIDIqgXk09upG9Ot8TUr-0HaSe_Knh5CI2dMMEqlusu01bCXz4DTwBE_pUDKnYYlbTciSVfIKY6J23A6EuDthanI3YcHMPONjLhDgkGumMrbG8LwbV4nDkyPDkehy8BlZUggFV7oSLgPfxrrwRTRNEFuw0qMlVm-3xRTDyLp43UkPjZxjeqo.JtE6fkK7lIAAnw3toUqzh4BN7SyG_lGe0M28W1778dI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1751351300%26sprefix%3Dlapto%252Caps%252C654%26sr%3D8-123-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&cr=DUB
26,"HP Pavilion, Intel Core Ultra 7-155U AI Laptop, 10-12 Tops, (16GB RAM, 512GB SSD), IPS, WUXGA, Anti-Glare, 16""/40.6cm, Win 11, Office 2021, Silver, 1.77Kg, Intel Graphics, 1080p FHD Camera, af0028TU","80,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo1MzY5MDg0OTg2NzA4Nzc1OjE3NTEzNTEzMDA6c3BfbXRmOjMwMDQ1NjE3ODExOTkzMjo6MDo6&url=%2FHP-Pavilion-Enhanced-Graphics-af0028TU%2Fdp%2FB0D2685XZW%2Fref%3Dsr_1_124_sspa%3Fcrid%3D1XZZB0IRDY8XV%26dib%3DeyJ2IjoiMSJ9.rQxmFxMcSFPWnejFc8SWejJ42vZGG2FwrplDRbnnn7FRSCv3XuJ6zTlzIDIqgXk09upG9Ot8TUr-0HaSe_Knh5CI2dMMEqlusu01bCXz4DTwBE_pUDKnYYlbTciSVfIKY6J23A6EuDthanI3YcHMPONjLhDgkGumMrbG8LwbV4nDkyPDkehy8BlZUggFV7oSLgPfxrrwRTRNEFuw0qMlVm-3xRTDyLp43UkPjZxjeqo.JtE6fkK7lIAAnw3toUqzh4BN7SyG_lGe0M28W1778dI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1751351300%26sprefix%3Dlapto%252Caps%252C654%26sr%3D8-124-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&cr=DUB
27,"ZEBRONICS Igloo 1, 2.0 USB Computer Speakers, 8 Watts, Multicolor LED, USB Powered, AUX, Volume Control Pod for PC, Laptops, Desktop",499,https://amazon.in/ZEBRONICS-Computer-Speakers-Multicolor-Powered/dp/B0DB29X1YX/ref=sr_1_125?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.rQxmFxMcSFPWnejFc8SWejJ42vZGG2FwrplDRbnnn7FRSCv3XuJ6zTlzIDIqgXk09upG9Ot8TUr-0HaSe_Knh5CI2dMMEqlusu01bCXz4DTwBE_pUDKnYYlbTciSVfIKY6J23A6EuDthanI3YcHMPONjLhDgkGumMrbG8LwbV4nDkyPDkehy8BlZUggFV7oSLgPfxrrwRTRNEFuw0qMlVm-3xRTDyLp43UkPjZxjeqo.JtE6fkK7lIAAnw3toUqzh4BN7SyG_lGe0M28W1778dI&dib_tag=se&keywords=laptop&qid=1751351300&sprefix=lapto%2Caps%2C654&sr=8-125
28,"Lenovo IdeaPad Slim 3, Intel Core i7-13620H, 13th Gen, 16GB RAM, 512GB SSD, FHD IPS 300 Nits, 15""/38.1cm, Windows 11, MSOffice 21, Grey, 1.6Kg, 83EM008GIN,1Yr ADP Free,Alexa Built-in Laptop","64,440",https://amazon.in/Lenovo-IdeaPad-i7-13620H-38-1cm-83EM008GIN/dp/B0D6NCVQZQ/ref=sr_1_126?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.rQxmFxMcSFPWnejFc8SWejJ42vZGG2FwrplDRbnnn7FRSCv3XuJ6zTlzIDIqgXk09upG9Ot8TUr-0HaSe_Knh5CI2dMMEqlusu01bCXz4DTwBE_pUDKnYYlbTciSVfIKY6J23A6EuDthanI3YcHMPONjLhDgkGumMrbG8LwbV4nDkyPDkehy8BlZUggFV7oSLgPfxrrwRTRNEFuw0qMlVm-3xRTDyLp43UkPjZxjeqo.JtE6fkK7lIAAnw3toUqzh4BN7SyG_lGe0M28W1778dI&dib_tag=se&keywords=laptop&qid=1751351300&sprefix=lapto%2Caps%2C654&sr=8-126
29,GadgetBite Magnetic Laptop Mobile Holder for Home Office Outdoor Compatible with Magsafe MacBook Mobile Stand for iPhone 16 15 14 13 12 Series (Silver),799,https://amazon.in/GadgetBite-Magnetic-Outdoor-Compatible-Magsafe/dp/B0F23TRGC2/ref=sr_1_127?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.rQxmFxMcSFPWnejFc8SWejJ42vZGG2FwrplDRbnnn7FRSCv3XuJ6zTlzIDIqgXk09upG9Ot8TUr-0HaSe_Knh5CI2dMMEqlusu01bCXz4DTwBE_pUDKnYYlbTciSVfIKY6J23A6EuDthanI3YcHMPONjLhDgkGumMrbG8LwbV4nDkyPDkehy8BlZUggFV7oSLgPfxrrwRTRNEFuw0qMlVm-3xRTDyLp43UkPjZxjeqo.JtE6fkK7lIAAnw3toUqzh4BN7SyG_lGe0M28W1778dI&dib_tag=se&keywords=laptop&qid=1751351300&sprefix=lapto%2Caps%2C654&sr=8-127
30,"Lenovo IdeaPad Slim 5 Ryzen 7 7735HS (16GB RAM/512GB SSD/Integrated AMD Radeon 680M Graphics/WUXGA IPS Display/13.3"" (33.7cm)/Windows 11/Office Home 2024/Backlit KB/Grey/1.15Kg), 83J2000HIN Laptop","61,990",https://amazon.in/Lenovo-IdeaPad-Integrated-Graphics-83J2000HIN/dp/B0DVGF96B4/ref=sr_1_129?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.rQxmFxMcSFPWnejFc8SWejJ42vZGG2FwrplDRbnnn7FRSCv3XuJ6zTlzIDIqgXk09upG9Ot8TUr-0HaSe_Knh5CI2dMMEqlusu01bCXz4DTwBE_pUDKnYYlbTciSVfIKY6J23A6EuDthanI3YcHMPONjLhDgkGumMrbG8LwbV4nDkyPDkehy8BlZUggFV7oSLgPfxrrwRTRNEFuw0qMlVm-3xRTDyLp43UkPjZxjeqo.JtE6fkK7lIAAnw3toUqzh4BN7SyG_lGe0M28W1778dI&dib_tag=se&keywords=laptop&qid=1751351300&sprefix=lapto%2Caps%2C654&sr=8-129
31,"Gooyo 2011A Battery Operated Educational Learning Laptop Toy with LED Display and Music Effect | Babies/Girls/Boys/Toddlers | Pink Color, Power Source: 3xAA Battery (Not Included)",369,https://amazon.in/Gooyo-Operated-Educational-Toddlers-2011A/dp/B0BF585KKH/ref=sr_1_130?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.rQxmFxMcSFPWnejFc8SWejJ42vZGG2FwrplDRbnnn7FRSCv3XuJ6zTlzIDIqgXk09upG9Ot8TUr-0HaSe_Knh5CI2dMMEqlusu01bCXz4DTwBE_pUDKnYYlbTciSVfIKY6J23A6EuDthanI3YcHMPONjLhDgkGumMrbG8LwbV4nDkyPDkehy8BlZUggFV7oSLgPfxrrwRTRNEFuw0qMlVm-3xRTDyLp43UkPjZxjeqo.JtE6fkK7lIAAnw3toUqzh4BN7SyG_lGe0M28W1778dI&dib_tag=se&keywords=laptop&qid=1751351300&sprefix=lapto%2Caps%2C654&sr=8-130
32,"Arctic Fox Pureview Transparent Wireless and Bluetooth Rechargeable Mouse, USB Receiver,LED Battery Magic Silm for Office/PC/Mac/Laptop/Apple/ipad(Space Blue)",616,https://amazon.in/Arctic-Fox-Transparent-Bluetooth-Rechargeable/dp/B0CP9NMKCR/ref=sr_1_131?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.rQxmFxMcSFPWnejFc8SWejJ42vZGG2FwrplDRbnnn7FRSCv3XuJ6zTlzIDIqgXk09upG9Ot8TUr-0HaSe_Knh5CI2dMMEqlusu01bCXz4DTwBE_pUDKnYYlbTciSVfIKY6J23A6EuDthanI3YcHMPONjLhDgkGumMrbG8LwbV4nDkyPDkehy8BlZUggFV7oSLgPfxrrwRTRNEFuw0qMlVm-3xRTDyLp43UkPjZxjeqo.JtE6fkK7lIAAnw3toUqzh4BN7SyG_lGe0M28W1778dI&dib_tag=se&keywords=laptop&qid=1751351300&sprefix=lapto%2Caps%2C654&sr=8-131
33,HP 65W AC Laptops Charger Adapter 4.5mm for HP Pavilion Black (Without Power Cable),999,https://amazon.in/HP-Charger-Adapter-Pavilion-Black/dp/B01NBX5RSB/ref=sr_1_132?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.rQxmFxMcSFPWnejFc8SWejJ42vZGG2FwrplDRbnnn7FRSCv3XuJ6zTlzIDIqgXk09upG9Ot8TUr-0HaSe_Knh5CI2dMMEqlusu01bCXz4DTwBE_pUDKnYYlbTciSVfIKY6J23A6EuDthanI3YcHMPONjLhDgkGumMrbG8LwbV4nDkyPDkehy8BlZUggFV7oSLgPfxrrwRTRNEFuw0qMlVm-3xRTDyLp43UkPjZxjeqo.JtE6fkK7lIAAnw3toUqzh4BN7SyG_lGe0M28W1778dI&dib_tag=se&keywords=laptop&qid=1751351300&sprefix=lapto%2Caps%2C654&sr=8-132
34,"Acer [SmartChoice Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/256 GB SSD/Win11 Home/38 WHR/HD Webcam) A325-45 with 39.63 cm (15.6"") HD Display, Pure Silver, 1.5 KG","22,990",https://amazon.in/Acer-Celeron-Processor-LPDDR4X-A325-45/dp/B0D7PTFFZH/ref=sr_1_30?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9._s4_oEL-TrwUXW_PdXesXTe_BBbew7jC8C9tAl_9FYwcwJfWZI2O_mHkZrYrIy9iz5sCbF2eeO3cJ471xmElP7T9P_s6Nkb2PM6qn-qSkrTNN42hJmoKUk_sURxsWnmjmyVlfZ8O6gJBzEbKRA5rdJ40SAw-JqksHBoIp2ZnzKPc0l_W0Wrb8zGExfG14k_Qz64xRxDY_ebjVn84jSaBzhzTACWCGtgMDyGHzX8zq5k.KyE35HuNDyvdzG7goZPUpAUSumPiA7yZAjzfdKQTvz4&dib_tag=se&keywords=laptop&qid=1751351257&sprefix=lapto%2Caps%2C654&sr=8-30
35,"Lenovo LOQ AMD Ryzen 5 7235HS | NVIDIA RTX 3050A 4GB (12GB RAM/512B SSD/144Hz Refresh Rate/15.6"" (39.6cm)/Windows 11/Office Home 2024/3 Mon. Game Pass/Grey/2.4Kg), 83JC00HNIN AI Gaming Laptop","61,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo1Njk4NDkyNTU1OTkwOTg0OjE3NTEzNTEzMDc6c3BfYXRmX25leHQ6MzAwNTg3ODQ3NDEzNzMyOjowOjo&url=%2FLenovo-7235HS-Refresh-Windows-83JC00HNIN%2Fdp%2FB0F832WDMW%2Fref%3Dsr_1_129_sspa%3Fcrid%3D1XZZB0IRDY8XV%26dib%3DeyJ2IjoiMSJ9.V1bsFLamXI_xRlrO4_lc5ydoookp-nrxh8vdHLda5hbPNsQYB4v5573twBUEDsR-ddZt2YtST1cMiv3ZKKGNQP_eICbME3at3_lMUs7GUyHhnV7wrpUrrQPmV7MpfQZuPJSsHcMcxUmA88zu8QYwvp1ozXUQ_y-Dw0Has0yNT70ktUlElDpaxBwsvDxGC6rN50COjQpfYb55jeANZZBrhADu0L0PmEh1Cn1q1NkYNAY.V5SZtCXCvXrnt9S05enUWrVAzMNqYg6iSXFVQiW9HPk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1751351307%26sprefix%3Dlapto%252Caps%252C654%26sr%3D8-129-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&cr=DUB
36,"HP OmniBook X Laptop, SnapdragonÂ® X Elite X1E-78-100,14inch(35.6 cm),2.2K Touch Display,IPS,16GB LPDDR5x,1TB SSD,Next Gen Windows, Copilot +,Blue,1.34 kg,14-fe0121QU","1,25,495",https://amazon.in/sspa/click?ie=UTF8&spc=MTo1Njk4NDkyNTU1OTkwOTg0OjE3NTEzNTEzMDc6c3BfYXRmX25leHQ6MzAwNTc4MzQ2ODAwOTMyOjowOjo&url=%2FHP-OmniBook-Snapdragon%25C2%25AE-X1E-78-100-14-fe0121QU%2Fdp%2FB0D84427H6%2Fref%3Dsr_1_130_sspa%3Fcrid%3D1XZZB0IRDY8XV%26dib%3DeyJ2IjoiMSJ9.V1bsFLamXI_xRlrO4_lc5ydoookp-nrxh8vdHLda5hbPNsQYB4v5573twBUEDsR-ddZt2YtST1cMiv3ZKKGNQP_eICbME3at3_lMUs7GUyHhnV7wrpUrrQPmV7MpfQZuPJSsHcMcxUmA88zu8QYwvp1ozXUQ_y-Dw0Has0yNT70ktUlElDpaxBwsvDxGC6rN50COjQpfYb55jeANZZBrhADu0L0PmEh1Cn1q1NkYNAY.V5SZtCXCvXrnt9S05enUWrVAzMNqYg6iSXFVQiW9HPk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1751351307%26sprefix%3Dlapto%252Caps%252C654%26sr%3D8-130-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&cr=DUB
37,"Lenovo V15 G4 (2024), AMD Ryzen 3 7320U Quad Core - (8GB/512GB SSD/AMD Radeon Graphics/Windows 11 Home) Thin and Light Business Laptop/15.6"" FHD Display/Arctic Grey/1.57 kg/MS Office 2021","27,390",https://amazon.in/Lenovo-V15-Ryzen-7320U-Quad/dp/B0DHFSN5M7/ref=sr_1_131?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.V1bsFLamXI_xRlrO4_lc5ydoookp-nrxh8vdHLda5hbPNsQYB4v5573twBUEDsR-ddZt2YtST1cMiv3ZKKGNQP_eICbME3at3_lMUs7GUyHhnV7wrpUrrQPmV7MpfQZuPJSsHcMcxUmA88zu8QYwvp1ozXUQ_y-Dw0Has0yNT70ktUlElDpaxBwsvDxGC6rN50COjQpfYb55jeANZZBrhADu0L0PmEh1Cn1q1NkYNAY.V5SZtCXCvXrnt9S05enUWrVAzMNqYg6iSXFVQiW9HPk&dib_tag=se&keywords=laptop&qid=1751351307&sprefix=lapto%2Caps%2C654&sr=8-131
38,"Logitech M235 Wireless Mouse, 1000 DPI Optical Tracking, 12 Month Life Battery, Compatible with Windows, Mac, Chromebook/PC/Laptop - Grey",994,https://amazon.in/Logitech-M235-Wireless-Mouse-Grey/dp/B004IO5BMQ/ref=sr_1_132?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.V1bsFLamXI_xRlrO4_lc5ydoookp-nrxh8vdHLda5hbPNsQYB4v5573twBUEDsR-ddZt2YtST1cMiv3ZKKGNQP_eICbME3at3_lMUs7GUyHhnV7wrpUrrQPmV7MpfQZuPJSsHcMcxUmA88zu8QYwvp1ozXUQ_y-Dw0Has0yNT70ktUlElDpaxBwsvDxGC6rN50COjQpfYb55jeANZZBrhADu0L0PmEh1Cn1q1NkYNAY.V5SZtCXCvXrnt9S05enUWrVAzMNqYg6iSXFVQiW9HPk&dib_tag=se&keywords=laptop&qid=1751351307&sprefix=lapto%2Caps%2C654&sr=8-132
39,"ZEBRONICS Blanc Slim Wireless Mouse with Rechargeable Battery, BT + 2.4GHz, 4 Buttons, 800/1200/1600 DPI, Silent Operation, Multicolor LED Lights",452,https://amazon.in/ZEBRONICS-Launched-Rechargeable-Operation-Multicolor/dp/B0CQRNWJM2/ref=sr_1_133?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.V1bsFLamXI_xRlrO4_lc5ydoookp-nrxh8vdHLda5hbPNsQYB4v5573twBUEDsR-ddZt2YtST1cMiv3ZKKGNQP_eICbME3at3_lMUs7GUyHhnV7wrpUrrQPmV7MpfQZuPJSsHcMcxUmA88zu8QYwvp1ozXUQ_y-Dw0Has0yNT70ktUlElDpaxBwsvDxGC6rN50COjQpfYb55jeANZZBrhADu0L0PmEh1Cn1q1NkYNAY.V5SZtCXCvXrnt9S05enUWrVAzMNqYg6iSXFVQiW9HPk&dib_tag=se&keywords=laptop&qid=1751351307&sprefix=lapto%2Caps%2C654&sr=8-133
40,"boAt EnergyShroom PB600 PowerPulse 27000mAh Power Bank| 160W Total Output, 2xUSB-C (2-Way Port), 2xUSB-A Port, 100W Type-C to C Cable, Compatible w/Laptop, Smartphone, Tablets Earphone,Watch(Gunmetal)","4,999",https://amazon.in/boAt-EnergyShroom-PB600-PowerPulse-Compatible/dp/B0DK3DVJDR/ref=sr_1_134?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.V1bsFLamXI_xRlrO4_lc5ydoookp-nrxh8vdHLda5hbPNsQYB4v5573twBUEDsR-ddZt2YtST1cMiv3ZKKGNQP_eICbME3at3_lMUs7GUyHhnV7wrpUrrQPmV7MpfQZuPJSsHcMcxUmA88zu8QYwvp1ozXUQ_y-Dw0Has0yNT70ktUlElDpaxBwsvDxGC6rN50COjQpfYb55jeANZZBrhADu0L0PmEh1Cn1q1NkYNAY.V5SZtCXCvXrnt9S05enUWrVAzMNqYg6iSXFVQiW9HPk&dib_tag=se&keywords=laptop&qid=1751351307&sprefix=lapto%2Caps%2C654&sr=8-134
41,"HP 15, AMD Ryzen 5 7520U (8GB LPDDR5, 512GB SSD) Anti-Glare, FHD,15.6-inch (39.6 cm) Win 11, Office 21, FHD Camera with Privacy Shutter,15s-fc0155AU","35,990",https://amazon.in/HP-RyzenTM-15-6-inch-Speakers-15s-fc0155AU/dp/B0CY2R1G3G/ref=sr_1_135?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.V1bsFLamXI_xRlrO4_lc5ydoookp-nrxh8vdHLda5hbPNsQYB4v5573twBUEDsR-ddZt2YtST1cMiv3ZKKGNQP_eICbME3at3_lMUs7GUyHhnV7wrpUrrQPmV7MpfQZuPJSsHcMcxUmA88zu8QYwvp1ozXUQ_y-Dw0Has0yNT70ktUlElDpaxBwsvDxGC6rN50COjQpfYb55jeANZZBrhADu0L0PmEh1Cn1q1NkYNAY.V5SZtCXCvXrnt9S05enUWrVAzMNqYg6iSXFVQiW9HPk&dib_tag=se&keywords=laptop&qid=1751351307&sprefix=lapto%2Caps%2C654&sr=8-135
42,"ZEBRONICS Fame, 2.0 USB Computer Speakers, 5 Watts, USB Powered, AUX, Volume Control Pod for PC, Laptops, Desktop",399,https://amazon.in/Zebronics-Zeb-Fame-Multi-Speakers-Control/dp/B07L3NDN24/ref=sr_1_136?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.V1bsFLamXI_xRlrO4_lc5ydoookp-nrxh8vdHLda5hbPNsQYB4v5573twBUEDsR-ddZt2YtST1cMiv3ZKKGNQP_eICbME3at3_lMUs7GUyHhnV7wrpUrrQPmV7MpfQZuPJSsHcMcxUmA88zu8QYwvp1ozXUQ_y-Dw0Has0yNT70ktUlElDpaxBwsvDxGC6rN50COjQpfYb55jeANZZBrhADu0L0PmEh1Cn1q1NkYNAY.V5SZtCXCvXrnt9S05enUWrVAzMNqYg6iSXFVQiW9HPk&dib_tag=se&keywords=laptop&qid=1751351307&sprefix=lapto%2Caps%2C654&sr=8-136
43,"ZEBRONICS PHERO Wired Gaming Mouse with up to 1600 DPI, Rainbow LED Lights, DPI Switch, High Precision, Plug & Play, 4 Buttons",199,https://amazon.in/ZEBRONICS-Gaming-Rainbow-Precision-Buttons/dp/B0CG13FJ5M/ref=sr_1_137?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.V1bsFLamXI_xRlrO4_lc5ydoookp-nrxh8vdHLda5hbPNsQYB4v5573twBUEDsR-ddZt2YtST1cMiv3ZKKGNQP_eICbME3at3_lMUs7GUyHhnV7wrpUrrQPmV7MpfQZuPJSsHcMcxUmA88zu8QYwvp1ozXUQ_y-Dw0Has0yNT70ktUlElDpaxBwsvDxGC6rN50COjQpfYb55jeANZZBrhADu0L0PmEh1Cn1q1NkYNAY.V5SZtCXCvXrnt9S05enUWrVAzMNqYg6iSXFVQiW9HPk&dib_tag=se&keywords=laptop&qid=1751351307&sprefix=lapto%2Caps%2C654&sr=8-137
44,"Amazon Basics Laptop Bag Sleeve Case Cover Pouch for Men & Women | 14.1 Inch Laptop/MacBook, Office/College Laptop Bag | Side Handle | Multiple Pockets | Water Repellent | Shock Absorber (Black)",236,https://amazon.in/MacBook-College-Multiple-Repellent-Absorber/dp/B0CPJ55B1J/ref=sr_1_138?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.V1bsFLamXI_xRlrO4_lc5ydoookp-nrxh8vdHLda5hbPNsQYB4v5573twBUEDsR-ddZt2YtST1cMiv3ZKKGNQP_eICbME3at3_lMUs7GUyHhnV7wrpUrrQPmV7MpfQZuPJSsHcMcxUmA88zu8QYwvp1ozXUQ_y-Dw0Has0yNT70ktUlElDpaxBwsvDxGC6rN50COjQpfYb55jeANZZBrhADu0L0PmEh1Cn1q1NkYNAY.V5SZtCXCvXrnt9S05enUWrVAzMNqYg6iSXFVQiW9HPk&dib_tag=se&keywords=laptop&qid=1751351307&sprefix=lapto%2Caps%2C654&sr=8-138
